商品标题,商品价格,评论量,标签,商品详情页
德业（Deye）除湿机/抽湿机 除湿量12升/天 家用轻音吸湿器地下室干燥机干衣净化 wifi手机控制DYD-E12A3,632,20万+,"自营,1件9折",https://item.jd.com/1133620.html
美的（Midea）家用除湿机 干衣/抽湿机 除湿量12升/天家用除湿器干衣轻音适用/地下室抽湿CF12BD/N7-DN,633,5万+,"自营,品质认证",https://item.jd.com/100005994202.html
湿腾 ST-8156C 除湿机工业除湿量156升/天 240平地下室车间仓库除湿大功率商用抽湿器,2980,500+,,https://item.jd.com/28549185022.html
德业（Deye）除湿机/抽湿机 除湿量22升/天 家用轻音地下室干衣除湿器干燥机DYD-T22A3,1238,10万+,"自营,秒杀,券1488-200",https://item.jd.com/5776918.html
米家 小米除湿机 家用抽湿机 大除湿量 每日可达22L 五重降噪 卧室轻音 除潮空气 干衣机 智能互联,1199,2万+,自营,https://item.jd.com/100016334291.html
奥克斯（AUX）奥克斯（AUX） 除湿机家用卧室去湿器吸湿干燥除潮防潮小型抽湿神器地下室KDY-DZ04 白色,329,2万+,"自营,每满300-90",https://item.jd.com/10043207071189.html
湿腾ST-820CH梅雨季家用除湿机抽湿机 wifi智控除湿量卧室卫生间大面积干燥吸湿器,1280,54,,https://item.jd.com/10038620593892.html
美的（Midea）家用除湿机 干衣/抽湿机 除湿量18升/天 大平层/地下室吸湿 轻音智能CF18BD/N7-DF3,1055,2万+,"自营,品质认证,1件9折",https://item.jd.com/100005994204.html
美的（Midea）家用除湿机 京东小家Wifi智能生态 小海绵抽湿机/除湿量30升/天大面积工业吸湿CF30BD/N7-DP5,1555,2000+,"自营,1件9折",https://item.jd.com/100023529953.html
德业（Deye）除湿机/抽湿机 京东小家智能生态 除湿量20升/天 家用轻音干燥地下室吸湿app智控 DYD-W20A3,1110,5万+,"自营,1件9折",https://item.jd.com/100002541153.html
德业（Deye）除湿机/抽湿机 除湿量50升/天 App手机遥控 家用地下室复式别墅商用工业吸湿 DYD-D50A3,2220,5万+,"自营,1件9折",https://item.jd.com/1060861.html
志高（CHIGO） 除湿机 家用抽湿机除湿器 卧室地下室干燥机 吸湿去湿除潮防潮小型抽湿神器 【湿度设定+LED触屏+香薰】遥控旗舰款,269,1万+,"京东物流,免邮,每满259-30",https://item.jd.com/10049216439709.html
苏泊尔 (SUPOR )除湿机 家用 抽湿机智能除湿器 室内家庭卧室地下室干燥机 白色,1599,7,,https://item.jd.com/10066842502601.html
百奥（PARKOO）除湿机/抽湿机 22升大除湿量 家用轻音抽湿机 一键干衣 负离子净化地下室别墅吸湿 YDA-826E,998,5万+,"自营,品质认证,1件9折",https://item.jd.com/1282272.html
奥克斯（AUX）除湿机/抽湿机/适用0-40㎡除湿器 家用地下室吸湿器10升/天 干燥机干衣机净化一体KDY10-01W,489,2000+,自营,https://item.jd.com/100021113280.html
欧井（Eurgeen）除湿机/抽湿机 除湿量12升/天 轻音36分贝 家用卧室干衣吸湿地下室干燥机 OJ-128E,610,5万+,"自营,品质认证,1件9折",https://item.jd.com/6910804.html
德业（Deye） 除湿机/抽湿机 除湿器12升/天 wifi手机控制 家用轻音吸湿干燥机地下室干衣机 Z12A3【米家智联版】,699,2万+,"自营,秒杀,每满699-60",https://item.jd.com/70902482735.html
德业（Deye） 除湿机/抽湿机 除湿器12升/天 家用轻音吸湿器、地下室干燥/干衣机 Z12A3【米家智联版】,699,5000+,"京东物流,免邮,每满699-60",https://item.jd.com/70902029224.html
百奥（PARKOO）除湿机/抽湿机 APP手机遥控 150-350平方仓库除湿器地下室别墅商用工业吸湿器YDA-8138EB,2554,1万+,自营,https://item.jd.com/2907839.html
奥克斯（AUX） 奥克斯(AUX) 除湿机 家用抽湿机去湿器吸湿干燥除潮防潮小型抽湿神器地下室 KDY-DZ02,259,1万+,"京东物流,免邮,券259-50",https://item.jd.com/68455635560.html
奥克斯(AUX)除湿机/抽湿机 除湿量10升/天 家用轻音吸湿器地下室干燥机干衣净化 wifi手机控制KDY-01WS,610,500+,"自营,1件9折",https://item.jd.com/100039647538.html
碧浦 除湿机/抽湿机 除湿量35升/天家用除湿器地下室干衣大户型干燥机吸湿器BP35 素雅白,2200,2000+,"京东物流,券2200-160",https://item.jd.com/10060994547163.html
OIDIRE 德国OIDIRE 除湿机家用抽湿机抽湿去湿器吸湿除潮防潮小型抽湿神器地下室卧室居家公寓宿舍办公室 除湿机 ODI-CSJ01 玛鲁白,349,1万+,"券1500-120,满299-110,赠",https://item.jd.com/10045652410030.html
JHS 除湿机/抽湿机 家用静音智能除湿器 地下室压缩机式除潮机 辅助净化干衣吸湿干燥机 日量（12 L）,499,2万+,"京东物流,免邮",https://item.jd.com/1130376609.html
湿腾ST-850CH除湿机抽湿器除湿量50升 地下室别墅大面积雨季上排水祛潮大功率,2180,100+,,https://item.jd.com/10038631067556.html
海尔（Haier）除湿机/抽湿机 除湿量12升/天 家用轻音抽湿器卧室干燥机地下室 CF12-PS1,665,2000+,"自营,1件9折",https://item.jd.com/100038138864.html
百奥（PARKOO）除湿机/抽湿机 24L大除湿量 APP手机控制 干衣净化家用地下室抽湿别墅卧室PD253D,1330,5000+,"自营,品质认证,1件9折",https://item.jd.com/100009166208.html
德业（Deye）除湿机/抽湿机 除湿量21升/天 家用轻音别墅地下室除湿器干燥机米家智能款DYD-U20A3,1824,2000+,"自营,1件9折",https://item.jd.com/100030863170.html
志高（CHIGO） 除湿机 家用抽湿机卧室地下室迷你除湿器吸湿去湿干燥机 【负离子净化+UV紫外线+香薰】,269,1万+,"京东物流,免邮,每满263-20",https://item.jd.com/10029793512287.html
bures(百而思)除湿机器家用抽湿机除潮机卧室吸湿去湿防潮小型地下室房间空气干燥机20㎡ 家居智能除湿机,399,500+,自营,https://item.jd.com/10054195336178.html
湿腾 ST-890C 工业除湿机除湿量90升/天适用面积150平米内大功率仓库地下室大面积抽湿器,2580,200+,,https://item.jd.com/28483655277.html
德业（Deye） 除湿机/抽湿机 智能除湿器 家用轻音/地下室 20L/天干燥/干衣机 wifi控制 N20A3,1288,2000+,"自营,秒杀,每满1288-118",https://item.jd.com/70425604104.html
京东京造 除湿机/抽湿机 除湿量24升/天 家用地下室抽湿净化干衣除湿器,1099,1万+,"自营,秒杀",https://item.jd.com/100022750460.html
百奥（PARKOO）除湿机/抽湿机/干衣 60升除湿量 家用地下室别墅商用吸湿 PD602AR,1888,1万+,"自营,1件9折",https://item.jd.com/2789857.html
格力（GREE）抽湿机/除湿机 除湿量20升/天 家用轻音卧室办公室地下室干衣 智能数控(DH20EH),1780,2万+,自营,https://item.jd.com/1511114.html
百奥（PARKOO）除湿机/抽湿机 22升大除湿量 家用轻音抽湿机 一键干衣 负离子净化地下室别墅吸湿器 YDA-826E,998,5万+,自营,https://item.jd.com/1282272.html
奥克斯 （AUX） 除湿机家用大功率液晶显示抽湿机负离子空气净化地下室干燥去湿干衣 KDY10-01W,529,1000+,"京东物流,免邮,每满529-30,赠",https://item.jd.com/10028164720329.html
海尔（Haier） 除湿机/抽湿机/除湿器 12L/天 家用轻音卧室地下室档案室吸湿器 干燥机干衣机 负离子除菌DE12DU1,699,2000+,"京东物流,免邮,券3000-50,,",https://item.jd.com/10042939025570.html
格力（GREE）抽湿机/除湿机 除湿量12升/天 家用轻音卧室办公室地下室低噪干衣升级负离子 (DH12ENA1A),980,500+,自营,https://item.jd.com/100023529949.html
Jessga除湿机室内防潮专用地下室抽湿机家用卧室吸湿器空气干燥机小型辅助干衣 标准款（单核+智能恒湿+2.8L水箱）,439,20,"新品,券350-60,满200-30",https://item.jd.com/10067974351803.html
斯泰得乐（Stadler Form）除湿机别墅家用卧室地下室干衣抽湿机房间干燥智能控湿Albert Albert智能版(预售预计发货2月23日）,4999,1000+,,https://item.jd.com/10048210833818.html
美的（Midea）家用除湿机 京东小家WIfi智能生态 除湿量50升/天抽湿机 大仓库地下室工业CF50BD/N7-DP5,2333,1000+,"自营,1件9折",https://item.jd.com/100023530003.html
京东京造 除湿机/抽湿机 除湿量22L/天 家用除湿器 六重降噪 睡眠轻音 智能恒湿调节 APP智联 4.8L大水箱,999,1000+,自营,https://item.jd.com/100027901359.html
格力（GREE） 除潮除湿机家用 轻音抽湿机 干燥机 wifi智能室内干衣空气净化卧室去湿机 DH25EPA1C,2780,100+,"自营,券2500-100,每满2700-200",https://item.jd.com/10047710727175.html
京东京造 除湿机/抽湿机 除湿量12升/天 家用卧室抽湿地下室干衣除湿器,549,5000+,"自营,秒杀",https://item.jd.com/100023968472.html
海尔（Haier） 除湿机/抽湿机/除湿器 12L/天 家用轻音卧室地下室档案室吸湿器 干燥机干衣机 负离子除菌DE12DU1,699,100+,"京东物流,免邮,每满659-100",https://item.jd.com/10057084781617.html
德业（Deye）除湿机/抽湿机 除湿量22升/天 家用轻音地下室干衣除湿器干燥机DYD-T22A3,1238,10万+,自营,https://item.jd.com/5776918.html
线下同款美的（Midea） 除湿机抽湿器12升18升20升30L50L手机控制干衣家用商用工业地下室卧室 12升性价比之选【20平方】,569,500+,券10000-300,https://item.jd.com/10055974717271.html
德业（Deye） 【旗舰款】德业除湿机抽湿机除湿量48升 家用地下室复式别墅商用工业吸湿L48A3,1980,500+,"京东物流,免邮",https://item.jd.com/10032865049607.html
海尔（Haier） 除湿机/抽湿机 除湿量12升/天 家用轻音吸湿器地下室干燥机干衣机 CF12-KAE,699,2000+,"京东物流,免邮,每满699-100",https://item.jd.com/10037577279960.html
德业（Deye） 除湿机家用地下室别墅抽湿机除湿器 大功率工业轻音去湿机干燥机除潮F20C3,1288,1万+,"京东物流,免邮",https://item.jd.com/10782793597.html
海尔（Haier）除湿机/抽湿机 京东小家智能生态 除湿量12升/天 家用轻音抽湿卧室app智控 CF12-PS2,720,500+,"自营,1件9折",https://item.jd.com/100021955063.html
海信（Hisense） 除湿机家用抽湿机卧室除湿器吸湿干燥除潮防潮小型抽湿神器 10L/天（整屋除湿）CF10BD/G,499,2000+,,https://item.jd.com/10047545201221.html
奥克斯 （AUX）除湿机家用卧室小型空气吸湿器地下室工业抽湿大功率干燥机KDY-D10AFDR2V6,599,200+,"京东物流,免邮,每满599-50,赠",https://item.jd.com/10028164636681.html
苏宁宜品 除湿机家用小型抽湿机卧室静音吸湿器地下室防潮除湿器去湿除潮干燥机 克莱因蓝升级款,259,60,"免邮,券109-30",https://item.jd.com/10067554031526.html
松下（Panasonic） 除湿机家用 除湿干衣两用抽湿机自动除霜地下室空气干燥机便携移动去湿 日量8升F-C16YCR,1199,2000+,京东物流,https://item.jd.com/56335946664.html
松下（Panasonic）除湿机/抽湿机 家用卧室办公室地下室轻音干衣吸湿F-C16YCR,1199,2万+,自营,https://item.jd.com/100000117862.html
海信（Hisense） 除湿机家用抽湿机卧室除湿器吸湿干燥除潮防潮小型抽湿神器 12L/天（整屋）CF12BD/GS,569,2000+,券499-30,https://item.jd.com/10047545201222.html
奥克斯除湿机家用卧室去湿器吸湿干燥除潮防潮小型抽湿神器地下室KDY-DZ02 白+金,259,5000+,"免邮,满199-40",https://item.jd.com/65668824867.html
美的（Midea） 除湿机/抽湿机 家用净化干燥机 别墅地下室商用工业大功率吸湿器 卧室干衣机 12L【2-20㎡】家用性价比优选,569,72,,https://item.jd.com/10060726881378.html
志高（CHIGO） 除湿机家用抽湿机12升/天卧室地下室净化干衣机除湿器 12L【适用100方】,559,500+,"京东物流,免邮",https://item.jd.com/10032620262496.html
欧井除湿机家用抽湿机12升地下室卧室小型吸湿器OJ-129E,599,5000+,"自营,券300-30,每满590-50",https://item.jd.com/10024509250579.html
奥克斯 （AUX）除湿机家用 卧室去湿器吸湿干燥除潮防潮小型抽湿神器地下室 KDY-DZ05A(黑+白）,299,1000+,"京东物流,免邮,每满299-60",https://item.jd.com/10053542666116.html
湿腾 ST-8138C 除湿机/抽湿机 138升/天200平适用 工业商用大功率地下室别墅仓库吸湿器,2780,100+,,https://item.jd.com/37236780403.html
海尔（Haier）除湿机/抽湿机 京东小家智能生态 除湿量20升/天 家用除湿机轻音干衣 app智控 CF20-PK1,1220,2000+,"自营,1件9折",https://item.jd.com/100018462261.html
志高（CHIGO）除湿机家用抽湿机除湿器 12升/天 卧室地下室轻音净化干燥机干衣机 12L-升级款【节能低噪 一键干衣】,599,2000+,"京东物流,免邮,每满589-40",https://item.jd.com/10049292635290.html
苏泊尔（SUPOR）除湿机/抽湿机 除湿量20升/天 家用轻音地下室干衣除湿器干燥机 白色,1699,16,"京东物流,新品,满1599-400",https://item.jd.com/10067271729445.html
格力（GREE）抽湿机/除湿机 除湿量12升/天 家用轻音卧室办公室地下室低噪干衣长效定时 (DH12EN),888,2万+,自营,https://item.jd.com/100006102400.html
海尔（Haier） 紫外线杀菌除湿机/抽湿机 适用25-85平方米 家用卧室地下室 静音WIFI智能 小海绵 DE12A,999,5000+,"京东物流,免邮,券2000-50,",https://item.jd.com/49292896026.html
奥克斯 （AUX）除湿机家用抽湿机卧室去湿器吸湿干燥除潮防潮小型迷你抽湿器地下室干燥机 KDY-DZ02G,239,2000+,"免邮,每满239-10,赠",https://item.jd.com/10038894565352.html
奥克斯（AUX）奥克斯（AUX） 除湿机家用抽湿吸湿室内干燥机工业除潮大功率地下室KDY-DP22A 白色,1388,1000+,"自营,满1300-389",https://item.jd.com/10030323516396.html
格力（GREE）抽湿机/除湿机 除湿量40升/天 别墅家用卧室办公室地下室商用工业干衣 智能数控(DH40EF),2680,2万+,自营,https://item.jd.com/1511126.html
海尔（Haier）除湿机/抽湿机 京东小家智能生态 除湿量36升/天 家用地下室别墅工业除湿机app智控 CF36-PK1,1665,2000+,"自营,1件9折",https://item.jd.com/100025079055.html
美的（Midea）家用除湿机 干衣/抽湿机 除湿量47升/天快速见效家用别墅/地下室商用工业吸湿CF47BD/N7-DP4,2110,5000+,"自营,1件9折",https://item.jd.com/100007140985.html
苏泊尔 (SUPOR )除湿机 家用 抽湿机智能除湿器 室内家庭卧室地下室干燥机 白色,1599,7,"新品,免邮,每满1599-800",https://item.jd.com/10066842502601.html
百奥（PARKOO）除湿机/抽湿机 APP手机遥控 150-350平方仓库除湿器地下室别墅商用工业吸湿YDA-8138EB,2554,1万+,"自营,1件9折",https://item.jd.com/2907839.html
格力（GREE） 除湿除潮机家用地下室卧室内抽湿机低噪干衣干燥除湿器小档案室去湿机吸湿12升 DH12EN,888,5000+,自营,https://item.jd.com/64198727510.html
松井（SONGJING）除湿机/抽湿器 除湿量20升/天,999,5000+,自营,https://item.jd.com/100008401344.html
美的(Midea)除湿机/抽湿机 京东小家智能生态 除湿量12升/天吸湿器 app智控uv/正负离子净化CF12BD/DQ1,1099,1000+,自营,https://item.jd.com/100030176346.html
格力（GREE）抽湿机/除湿机 别墅家用卧室办公室低噪干衣除湿器 20升/天 适用40平方米以内 智能数控(DH20EF),1880,5000+,自营,https://item.jd.com/1511115.html
多乐信（DOROSIN）除湿机/抽湿机 150-350平方米 车间仓库地下室别墅工业大功率DR-1502L,2550,2万+,"自营,1件9折",https://item.jd.com/2340823.html
格力（GREE）抽湿机/除湿机 家用卧室办公室低噪干衣除湿器 40升/天 适用120㎡以内 智能数控(DH40EH),2680,1万+,自营,https://item.jd.com/1511120.html
德业（Deye）除湿机/抽湿机 除湿量58升/天 家用地下室别墅干衣变频吸湿DYD-V58A3,3580,2000+,"自营,1件9折",https://item.jd.com/6440508.html
涂岳 （Toyoun）商用除湿机仓库配电室地下室办公室酒店工业大功率大型抽湿器 TC-100L,2099,500+,,https://item.jd.com/10056575770101.html
奥克斯(AUX)除湿机/抽湿机 除湿量22升/天 家用轻音地下室干衣除湿器干燥机wifi手机控制KDY-DP22A1,1300,500+,"自营,1件9折",https://item.jd.com/100039647518.html
奥克斯（AUX） 除湿机家用卧室抽湿机空气吸湿器除潮神器地下室大功率KDY10-01W KDY10-10W,589,2000+,"京东物流,免邮,券589-100",https://item.jd.com/68456074124.html
志高（CHIGO） 除湿机/抽湿机/除湿器 20升/天 家用轻音净化 卧室地下室工业干燥机干衣机 20L-旗舰款【负离子净化+强力】,999,2万+,"京东物流,免邮,每满979-100",https://item.jd.com/10053058455861.html
志高除湿机家用卧室小型抽湿地下室除湿器大功率抽湿机吸湿干燥机 智能款,269,500+,免邮,https://item.jd.com/10021427109441.html
松京（SenseGene）抽湿除湿机家用轻音12升/天 吸湿器地下室干衣负离子净化干燥机DH06,569,5000+,"自营,1件9折",https://item.jd.com/100007937211.html
奥克斯（AUX） 除湿机家用抽湿机卧室低噪音地下室迷你除湿器吸湿去湿干燥机,239,10万+,"京东物流,免邮,满219-10",https://item.jd.com/28272212617.html
百奥（PARKOO）除湿机/抽湿机/干衣 除湿量12升/天 家用低音除湿器地下室衣帽间干衣HD165A,599,2万+,"自营,1件9折",https://item.jd.com/1299656.html
奥克斯（AUX）奥克斯（AUX） 除湿机家用小型抽湿机吸湿器除潮神器地下室大功率KDY10-01W 白色,699,1000+,"自营,每满699-150",https://item.jd.com/10030320254070.html
苏宁宜品除湿机抽湿机家用除湿器卧室抽湿器室内地下室干燥机小型干衣机吸湿去湿防潮专用 标准款-单核+空气净化,419,25,"新品,券300-90,满200-30",https://item.jd.com/10067872618544.html
海尔（Haier）海尔（Haier） 除湿机/抽湿机 除湿量22升/天 家用轻音 净化吸湿器地下室档案室干燥机 干衣机 DE22J,1199,2000+,"京东物流,秒杀,免邮,券2000-50,,",https://item.jd.com/10049410197889.html
志高（CHIGO） 除湿机 家用抽湿机卧室地下室迷你除湿器吸湿去湿干燥机 【湿度设定+LED触屏+香薰】遥控升级款,239,200+,"京东物流,免邮",https://item.jd.com/10055833113691.html
德业（Deye） 除湿机/抽湿机除湿器20升/天家用轻音干燥地下室吸湿app/wifi智控 DYD-X20A3,1288,2000+,"自营,秒杀,每满1288-150",https://item.jd.com/72365993045.html
德业（Deye） 除湿机家用轻音抽湿机 智能除湿器20L/天DYD-N20A3 APP版,1288,5000+,"京东物流,免邮,每满1288-118",https://item.jd.com/1611083596.html
奥克斯 （AUX） 除湿机家用抽湿机卧室轻音地下室除湿器吸湿去湿干燥机 负离子净化+8H定时+LED显示,229,1000+,"京东物流,免邮,每满229-20,赠",https://item.jd.com/10028191050256.html
志高（CHIGO）除湿机/抽湿机 除湿量12升/天 家用轻音除湿器地下室吸湿器干燥机干衣机负离子净化 12L-旗舰款【负离子净化+全屋除湿】,599,1万+,,https://item.jd.com/10068241193209.html
hysure 除湿机家用抽湿机卧室宿舍轻音迷你回南天除湿器吸湿去湿小型干燥机 Q1-轻音除湿机,189,1万+,"京东物流,每满189-50",https://item.jd.com/46917262292.html
海尔（Haier）除湿机/抽湿机/除湿器 12L/天 家用轻音卧室地下室档案室吸湿器 干燥机干衣机 CF12-KAE,699,7,"京东物流,免邮,每满699-100",https://item.jd.com/10067866884699.html
苏泊尔(SUPOR 除湿机家用轻音卧室客厅大功率抽湿器宿舍多功能干衣净化 EDIH-01A-12 白色,999,24,"自营,新品,每满999-200",https://item.jd.com/10066957514432.html
多乐信（DOROSIN）除湿机/抽湿机 适用面积20-40平方 除湿量21升/天 压缩机 家用地下室吸湿 HD-260E,1100,2000+,"自营,1件9折",https://item.jd.com/100015518371.html
奥克斯 （AUX） 除湿机家用卧室去湿器吸湿空气净化干燥除潮防潮小型抽湿地下室 KDY-DZ03,329,100+,"京东物流,免邮,每满329-30,赠",https://item.jd.com/10035395042023.html
百奥（PARKOO）除湿机/抽湿机 24L大除湿量 APP手机控制 干衣净化家用地下室抽湿器别墅卧室PD253D,1330,5000+,自营,https://item.jd.com/100009166208.html
欧井除湿机家用抽湿机地下室40升仓库别墅卧室大户型泵压自动向上排水吸湿wifi OJ-401白色,1699,200+,"自营,券1500-120,每满1590-200",https://item.jd.com/10061532640353.html
爱心东东美的（Midea） 美的(Midea) 除湿机 抽湿机 小海绵除湿机 除湿量70升 大功率净化 工厂商用 12L-家用优选,599,2,"新品,免邮,赠",https://item.jd.com/10067824455687.html
欧井（Eurgeen）除湿机/抽湿机 除湿量20升/天 适用面积40-120㎡ 家用地下室轻音净化干衣吸湿 OJ-231E,1210,5万+,"自营,1件9折",https://item.jd.com/2460075.html
志高（CHIGO）除湿机家用抽湿器 干衣抽湿机日除湿量20L 卧室客厅地下室工业去湿除霉除菌干燥机 升级款【手机APP+负离子净化】,1099,5000+,"京东物流,免邮,每满1050-100,赠",https://item.jd.com/10066604046888.html
奥克斯（AUX）除湿机家用抽湿机卧室静音地下室迷你除湿器吸湿去湿干燥机KDY-DZ01 白色,239,2000+,"免邮,每满230-30",https://item.jd.com/36167311950.html
美资森美(MEIZISENMEI)低温除湿机工业冷库抽湿器医药食品仓库除湿机0℃不结冰 DWHK5138BE,3299,1000+,,https://item.jd.com/10025151887352.html
Jessga除湿抽湿机家用卧室轻音去湿机地下室小空间干衣吸湿器 双核除湿+负离子+空气净化,459,2000+,"券300-50,满200-30",https://item.jd.com/10055047593043.html
美的（Midea） 除湿机除湿器12L/天 抽湿器卧室干衣机 轻音干燥烘干大平层 地下室家用吸湿 12L-家用性价比优选（25平内）,649,2万+,"免邮,满649-50,赠",https://item.jd.com/10063284547189.html
多乐信（DOROSIN）除湿机/抽湿机 除湿量42升/天 App手机遥控 家用地下室复式别墅商用工业吸湿 HD-420,1533,2000+,"自营,1件9折",https://item.jd.com/100023352073.html
多乐信（DOROSIN）除湿机/抽湿机 适用面积120平方 除湿量30升/天 压缩机 家用地下室吸湿ER-630E,1190,98,"自营,券1100-100",https://item.jd.com/100032762823.html
斗禾 （DOUHE)除湿器家用除湿机桌面小型抽湿机干燥机卧室迷你吸湿器室内防潮抽湿净化空气去湿机 湘叶黄,299,5000+,"京东物流,免邮,满280-30",https://item.jd.com/10027429771133.html
湿美（MSSHIMEI）工业除湿机 适用:80~200㎡车间仓库地下室除潮抽湿器MS-860D,1699,0,"自营,厂商配送",https://item.jd.com/100042376628.html
Jessga除湿抽湿机家用卧室轻音去湿机地下室小空间干衣吸湿器 除湿+空气净化,419,2000+,"券300-50,满200-30",https://item.jd.com/10055047593042.html
志高（CHIGO） 除湿机/抽湿机/除湿器 20升/天 家用轻音净化 卧室地下室工业干燥机干衣机 20L-旗舰款【负离子净化+强力】,999,1000+,"京东物流,免邮,每满979-70",https://item.jd.com/10060483634930.html
TCL 除湿机家用干衣机抽湿机100平米整屋除湿卧室地下室仓库轻音净化除湿器 2023升级款 16L 大量款,1199,1000+,券1169-370,https://item.jd.com/10044916104357.html
志高（CHIGO） 除湿机家用抽湿机 便携式小户型卧室地下室内吸湿神器干燥机 轻音低噪低功率宿舍可用 家用-标配版,159,98,"免邮,每满149-20",https://item.jd.com/10058388770897.html
奥克斯（AUX） 除湿机家用大功率液晶显示抽湿机负离子空气净化地下室干燥去湿干衣KDY10-01W 白色,699,1000+,"自营,满650-60",https://item.jd.com/10026602807544.html
志高（CHIGO） 除湿机/抽湿机/除湿器 20升/天 家用轻音净化 卧室地下室工业干燥机干衣机 20L-旗舰款【负离子净化+强力除湿】,999,2万+,,https://item.jd.com/10053058455861.html
志高（CHIGO） 除湿机家用抽湿机卧室地下室迷你除湿器吸湿去湿干燥机 【负离子净化+UV紫外线+香薰】,299,100+,"京东物流,免邮,每满289-50",https://item.jd.com/10054598616873.html
苏宁宜品 除湿机家用小型抽湿机卧室静音吸湿器地下室防潮除湿器去湿除潮干燥机 克莱因蓝旗舰款,289,60,"京东物流,免邮,券109-30",https://item.jd.com/10067554031527.html
格力（GREE） 除湿机家用20-40㎡客厅卧室静音祛味除潮湿气抽湿机 室内空气净化吸湿干燥机 DH12EN（12L日量+小巧便携 急速）,888,100+,"京东物流,免邮",https://item.jd.com/10029720622199.html
松井（SONGJING）除湿机/抽湿器 除湿量20升/天 京东小家智能生态 家用净化干衣APP智能地下室抽湿机,999,5000+,自营,https://item.jd.com/100008401344.html
苏宁宜品 除湿机家用小型抽湿机卧室静音吸湿器地下室防潮除湿器去湿除潮干燥机 克莱因蓝普通款,229,60,"京东物流,免邮,券109-30",https://item.jd.com/10067554031525.html
