商品标题,商品价格,评论量,店铺名字,标签,商品详情页,好评数量,中评数量,差评数量,分数
美的（Midea）波轮洗衣机全自动小型 迷你家用6.5公斤kg水电双宽可预约以旧换新 MB65V33E,729,5000+,,自营,https://item.jd.com/10051456902721.html,(1700+),(10+),(10+),98%
美的（Midea）滚筒洗衣机全自动 10KG公斤家用大容量京品家电低噪变频节能省电巴氏除菌洗以旧换新 MG100V11D,1599,1万+,,"京东物流,放心购,免邮,券500-20,",https://item.jd.com/56000840137.html,(7400+),(30+),(30+),99%
美的（Midea）滚筒洗衣机全自动 10公斤 除菌除螨 变频节能 智能家电 MG100V33WY,1899,2000+,,"京东物流,放心购,免邮,券500-20,",https://item.jd.com/10051366219137.html,(1000+),-1,-1,99%
美的（Midea）滚筒洗衣机全自动 10公斤KG家用大容量巴氏除菌洗变频节能家电 【简尚系列】高性价比除菌滚筒,1699,5000+,,"自营,券500-20,每满1690-200",https://item.jd.com/10038502641990.html,(2500+),(10+),(10+),99%
美的（Midea）滚筒洗衣机全自动 10公斤KG洗烘一体家用大容量智能烘干变频节能家电 【简尚系列】10公斤洗烘,1999,2000+,,"自营,券500-20,每满1990-100",https://item.jd.com/10039450150083.html,(2000+),-3,-3,99%
美的（Midea）滚筒洗衣机全自动 10公斤大容量 巴氏除菌洗 专业羽绒服洗 国际羊毛黑标 MG100VC133WY,1699,5000+,,"自营,券499-50",https://item.jd.com/100039031524.html,(2300+),-3,-3,99%
美的（Midea）滚筒洗衣机全自动 10公斤洗烘一体巴氏除菌洗智能家电BLDC变频电机大容量 智能除菌10KG洗烘,2599,2000+,,"京东物流,放心购,免邮,券500-20,",https://item.jd.com/10051386049215.html,(1700+),-6,-6,99%
美的（Midea）滚筒洗衣机全自动 QY1 巴氏除菌洗 变频电机 高温筒自洁 简约触控 简尚系列 10公斤 MG100QY1,1799,10万+,,"自营,券1100-100,每满1000-100,赠",https://item.jd.com/100023481142.html,(6.9万+),(200+),(200+),99%
美的（Midea）滚筒洗衣机全自动 QY1 洗烘一体 祛味空气洗 巴氏除菌洗 变频电机 简尚系列 10公斤 MD100QY1,2399,10万+,,"自营,券1100-100,每满1000-100,赠",https://item.jd.com/100012232311.html,(6.9万+),(200+),(200+),99%
美的（Midea）滚筒洗衣机全自动 V11D 洗烘一体 巴氏除菌洗 变频 祛味空气洗 简尚系列 10公斤 MD100V11D,2099,50万+,,"自营,券500-20,每满1000-100",https://item.jd.com/100007255984.html,(18万+),(900+),(900+),98%
美的（Midea）滚筒洗衣机全自动 V33 除菌净螨 变频电机 智能家电 高温筒自洁 简尚系列 10公斤 MG100V33WY,1769,50万+,,"自营,秒杀,券500-20,每满1000-100,",https://item.jd.com/100037034488.html,(18万+),(900+),(900+),98%
美的（Midea）滚筒洗衣机全自动 V33 除菌净螨 变频电机 智能家电 高温筒自洁 简尚系列 10公斤 MG100V33WY,1769,50万+,,自营,https://item.jd.com/100037034488.html,(18万+),(900+),(900+),98%
美的（Midea）滚筒洗衣机全自动 V33 洗烘一体 除菌净螨 羽绒云朵烘 智能家电 简尚系列 10公斤 MD100V33WY,2499,50万+,,自营,https://item.jd.com/100021267927.html,(18万+),(900+),(900+),98%
美的（Midea）滚筒洗衣机全自动 V33 洗烘一体 除菌净螨 羽绒云朵烘 智能家电 简尚系列 10公斤 MD100V33WY,2499,50万+,,"自营,券500-20,每满1000-100,赠",https://item.jd.com/100021267927.html,(18万+),(900+),(900+),98%
美的（Midea）滚筒洗衣机全自动 初见系列 CQ7 智能投放 直驱变频 护肤洗 高颜石砾青 10公斤 MG100CQ7IPRO,3699,5万+,,"自营,券500-20,每满1000-100,赠",https://item.jd.com/100036754204.html,(3.9万+),(100+),(100+),99%
美的（Midea）滚筒洗衣机全自动 快净系列 V58 洗烘一体 智能投放 消毒洗 净螨除菌 钛色 10公斤 MD100V58WIT,2999,10万+,,"自营,券500-20,赠",https://item.jd.com/100023071705.html,(6.9万+),(200+),(200+),99%
美的（Midea）滚筒洗衣机全自动 快净系列 V5S 洗烘一体 智能投放 超薄机身 1.1高洗净比 除菌 10公斤 MD100V5S,4199,50万+,,"自营,券500-20,每满1000-100,赠",https://item.jd.com/100041722597.html,(18万+),(900+),(900+),98%
美的（Midea）滚筒洗衣机全自动10公斤大容量 一级变频节能 巴氏除菌洗蓬松羽绒服洗 智能家电 MG100VC133WY,1699,2000+,,"自营,厂商配送,券800-50",https://item.jd.com/100039099544.html,(800+),-2,-2,99%
美的（Midea）京品洗衣机全自动波轮 8公斤kg宿舍租房家用大容量内桶专利免清洗以旧换新,849,10万+,,"京东物流,放心购,秒杀,免邮,",https://item.jd.com/1612007915.html,(100+),0,0,98%
美的（Midea）内衣内裤分桶洗衣机便携式婴儿童衣服清洗机1.5KG触控迷你洗袜子神器（一机一桶） MFB15-31S,469,2万+,,自营,https://item.jd.com/100028652776.html,(4700+),(100+),(100+),92%
美的（Midea）全自动波轮洗衣机 90V37 9公斤 专利免清洗 十年桶如新 线屑过滤净 随心洗系列 MB90V37E,849,50万+,,自营,https://item.jd.com/100019343271.html,(45万+),(2100+),(2100+),98%
美的（Midea）双桶洗衣机半自动 MP100-S875 10公斤大容量 品牌电机 喷淋漂洗 双桶 双缸,669,20万+,,自营,https://item.jd.com/100034716561.html,(12万+),(400+),(400+),99%
美的（Midea）洗衣机10公斤滚筒全自动大容量家用 巴氏除菌洗 节能底噪BLDC变频电机 【防皱护色除螨】7Kg直排单烘机MH70VZ10,1099,1000+,,,https://item.jd.com/10065188132236.html,(600+),-2,-2,98%
美的（Midea）洗衣机8公斤波轮全自动家用大容量宿舍租房专利免清洗小型 8波轮,869,5000+,,,https://item.jd.com/10047102450604.html,(2000+),-9,-9,98%
美的（Midea）洗衣机波轮全自动 5.5公斤kg迷你省空间宿舍租房家用脱水甩干免清洗可预约以旧换新 MB55V33E,699,5000+,,"自营,每满690-30",https://item.jd.com/10049299938460.html,(1900+),(20+),(20+),97%
美的（Midea）洗衣机波轮全自动 5.5公斤kg迷你省空间宿舍租房家用脱水甩干免清洗可预约以旧换新 MB55V33E,699,5000+,,自营,https://item.jd.com/10049299938460.html,(1900+),(20+),(20+),97%
美的（Midea）洗衣机全自动8公斤波轮洗脱一体 宿舍 租房专用 大容量健康免清洗 MB80V33B,819,200+,,"自营,厂商配送",https://item.jd.com/100032121571.html,(70+),-2,-2,97%
美的（Midea）洗衣机全自动波轮 10公斤大容量京品家用租房宿舍用 立方内桶 水电双宽 升级除螨洗 【尊贵玄武灰】10KG除螨波轮,1549,1000+,,满1539-490,https://item.jd.com/10059252793994.html,(200+),-1,-1,98%
美的（Midea）洗衣机全自动波轮 可选大容量宿舍租房家用 单脱水快洗节能省电免清洗 8公斤免清洗MB80V33B,869,1万+,,,https://item.jd.com/10048721694952.html,(3100+),(30+),(30+),97%
美的洗衣机10公斤全自动波轮大容量家用租房神器免清洗桶自洁除菌洗洗脱一体机自营MB100ECO-H01MH,1099,2000+,,"自营,厂商配送",https://item.jd.com/100036529236.html,(1100+),-7,-7,98%
美的洗衣机10公斤全自动波轮大容量家用租房神器免清洗桶自洁除菌洗洗脱一体机自营MB100ECO-H01MH,1099,2000+,,"自营,券1098-50",https://item.jd.com/100036529236.html,(1100+),-7,-7,98%
美菱(MELING)12公斤全自动波轮洗衣机 多程序控制 大容量 省水省电 咖啡灰 B120M508AGX,待发布,200+,,自营,https://item.jd.com/100050228857.html,(300+),0,0,100%
美菱（MELING)5.5KG波轮全自动洗衣机洗脱一体宿舍租房迷你小型家用智能预约桶自洁WB5522X1宝石灰,568,5000+,,"秒杀,满500-40",https://item.jd.com/100045963181.html,(3700+),-1,-1,99%
美菱（MELNG) 15KG半自动洗衣机双缸家用宿舍租房大容量双桶洗脱分离强力去污 WP1522G 流光金,738,1000+,,"秒杀,满500-40",https://item.jd.com/100045963195.html,(600+),-1,-1,98%
米家小米 滚筒洗衣机全自动 10kg洗烘一体 微蒸空气洗除菌喷淋 小爱语音直驱电机节能 XHQG100MJ202,1999,20万+,,自营,https://item.jd.com/100019522560.html,(6.5万+),(300+),(300+),98%
米家小米出品 10kg滚筒洗衣机全自动 直驱电机低噪节能除菌除螨 超薄可嵌入XQG100MJ201,1399,20万+,,自营,https://item.jd.com/100038937123.html,(6.5万+),(300+),(300+),98%
米家小米出品波轮洗衣机全自动 3公斤迷你婴儿小型儿童内衣洗衣机小 婴童洗深度除螨 XQB30MJ102W,699,20万+,,自营,https://item.jd.com/100038937125.html,(7万+),(400+),(400+),98%
米家小米出品滚筒洗衣机全自动 10kg洗烘一体 微蒸空气洗除菌 智能烘干直驱电机节能低噪 XHQG100MJ101,1899,20万+,,自营,https://item.jd.com/100022494103.html,(6.5万+),(300+),(300+),98%
米家小米米家15KG子母双筒分区洗衣机洗烘一体滚筒全自动 直驱变频高温洗空气洗XHQG150XM21,4999,20万+,,自营,https://item.jd.com/100029180315.html,(6.5万+),(300+),(300+),98%
南极人 全自动洗衣机 波轮式 宿舍小型家用 智能洗脱一体机 3.5KG【母婴款】强力风干 蓝光洗护,358,1万+,,,https://item.jd.com/10058405598808.html,(2400+),(20+),(20+),94%
南极人 全自动洗衣机 波轮式 宿舍小型家用 智能洗脱一体机 5.5KG 强力风干 蓝光洗护 单人款,398,1万+,,,https://item.jd.com/10058405598809.html,(2400+),(20+),(20+),94%
南极人8KG洗衣机全自动波蓝光健康洗护智能风干桶自洁宿舍家用洗脱一体机NJR-XQB80-1190,479,200+,,自营,https://item.jd.com/100044874865.html,(40+),-3,-3,81%
南极人洗衣机小型 迷你洗衣机 内衣洗衣机 小型洗衣机 婴儿洗衣机 半自动小洗衣机自营洗甩一体机单扭白,119,1000+,,自营,https://item.jd.com/100043151881.html,(400+),(10+),(10+),89%
拍拍【99新】小米出品米家 10公斤互联网洗烘一体机 除螨APP控制滚筒洗衣机XHQG100MJ01 米家 10公斤互联网洗烘一体机 除螨APP控制滚筒,1599,35,,,https://item.jd.com/10047367764840.html,(100+),0,0,98%
拍拍【上门服务】【破损包赔】申花全自动波轮洗衣机家用小型宿舍尾货机小天鹅美的小米海尔洗一体蓝光节能大容量 3.5KG-母婴专洗【童锁保护+智能风干,388,5000+,,,https://item.jd.com/10033082209531.html,(100+),0,0,98%
拍拍【上门服务】【破损包赔】申花全自动波轮洗衣机家用小型宿舍尾货机小天鹅美的小米海尔洗一体蓝光节能大容量 8.0KG【自洁桶+蓝光+风干+强电机+预,458,5000+,,,https://item.jd.com/10033293876477.html,(19万+),(300+),(300+),99%
拍拍【上门服务】【破损包赔】申花洗衣机全自动波轮家用小型宿舍尾货机租房小天鹅美的海尔智能大容量洗脱一体 3.5KG【风干+强电机+童锁+断电保护】,368,5万+,,,https://item.jd.com/10033212484191.html,-4,0,0,100%
拍拍【上门服务】【破损包赔】申花洗衣机全自动波轮家用小型宿舍尾货机租房小天鹅美的海尔智能大容量洗脱一体 3.5KG【强电机+童锁+风干+断电保护】,368,5万+,,,https://item.jd.com/10033212340489.html,-4,0,0,100%
拍拍【上门服务】【破损包赔】申花洗衣机全自动波轮家用小型宿舍尾货机租房小天鹅美的海尔智能大容量洗脱一体 8.0KG【强电机+自洁桶+风干+蓝光+预约,458,5万+,,,https://item.jd.com/10033082384243.html,(200+),-5,-5,97%
拍拍【上门服务】【破损包赔】申花洗衣机全自动波轮家用小型宿舍尾货机租房小天鹅美的海尔智能大容量洗脱一体 8.0KG【强电机+自洁桶+风干+预约+蓝光,458,5万+,,,https://item.jd.com/10033212340490.html,-4,0,0,100%
拍拍【上门服务】【破损包赔】申花洗衣机全自动波轮家用小型宿舍尾货机租房小天鹅美的海尔智能大容量洗脱一体 9.0KG【强电机+自洁桶+风干+蓝光+预约,528,5万+,,券300-10,https://item.jd.com/10033212340488.html,(80+),-1,-1,97%
拍拍【上门服务】【省水省电】申花全自动波轮洗衣机家用小型舍尾货机小天鹅美的小米海尔租房智能洗脱一体大容量 3.5KG-【童锁保护+智能风干】母婴专,388,2000+,,,https://item.jd.com/10034957292358.html,(6300+),(70+),(70+),96%
拍拍【上门服务】【省水省电】申花全自动波轮洗衣机家用小型舍尾货机小天鹅美的小米海尔租房智能洗脱一体大容量 3.5KG-【童锁保护+智能风干】母婴专,388,2000+,,券300-10,https://item.jd.com/10034957292358.html,(3700+),-1,-1,99%
拍拍【尾货机】夏新（Amoi）洗衣机 波轮全自动洗衣机蓝光健康洗护智能 桶自洁 大容量 洗脱一体机 家用 7.5公斤【蓝光洗护+智能风干+节能省电】,468,200+,,京东物流,https://item.jd.com/10053235601452.html,(9300+),(20+),(20+),99%
拍拍【尾货机】夏新（Amoi）洗衣机全自动波轮 蓝光健康洗护智能风干 桶自洁 宿舍出租房家用洗脱一体机 10公斤【蓝光洗护+智能风干+强力电机】,759,5000+,,京东物流,https://item.jd.com/10047692910780.html,(50+),-1,-1,96%
拍拍【尾货机】夏新（Amoi）洗衣机全自动波轮 蓝光健康洗护智能风干 桶自洁 宿舍出租房家用洗脱一体机 10公斤【蓝光洗护+智能风干+强力电机】,759,5000+,,"京东物流,券99-10",https://item.jd.com/10047692910780.html,(2400+),(10+),(10+),98%
拍拍【尾货机】夏新（Amoi）洗衣机全自动波轮 蓝光健康洗护智能风干 桶自洁 宿舍出租房家用洗脱一体机 3.5公斤【蓝光洗护+智能风干+强力电机】,379,5000+,,,https://item.jd.com/10044598641062.html,(5万+),(200+),(200+),98%
拍拍【尾货机】夏新（Amoi）洗衣机全自动波轮 蓝光健康洗护智能风干 桶自洁 宿舍出租房家用洗脱一体机 7.5公斤【蓝光洗护+智能风干+强力电机】,468,5000+,,京东物流,https://item.jd.com/10044598641063.html,(5.1万+),(200+),(200+),98%
拍拍【尾货机】夏新（Amoi）洗衣机全自动波轮 蓝光健康洗护智能风干 桶自洁 宿舍出租房家用洗脱一体机 8.2公斤【蓝光洗护+智能风干+强力电机】,498,5000+,,京东物流,https://item.jd.com/10044598641064.html,(5.1万+),(200+),(200+),98%
拍拍【尾货机】夏新（Amoi）洗衣机全自动波轮 蓝光健康洗护智能风干 桶自洁 宿舍出租房家用洗脱一体机 8.2公斤香槟金【蓝光洗护+智能风干+强力电机】,498,5000+,,京东物流,https://item.jd.com/10044598641065.html,(5万+),(200+),(200+),98%
拍拍【尾货机】夏新（Amoi）洗衣机全自动波轮 蓝光健康洗护智能风干 桶自洁 宿舍出租房家用洗脱一体机 9公斤【蓝光洗护+智能风干+强力电机】,548,5000+,,京东物流,https://item.jd.com/10044598641067.html,(31万+),(1300+),(1300+),99%
拍拍【尾货机】先科12Kg全自动家用宿舍洗脱一体高强力大容量洗衣机 7.5KG智能风干+强动力电机 强动 力,520,5,,,https://item.jd.com/10066472385480.html,(1万+),(200+),(200+),93%
拍拍【尾货机】小天鹅 小鸭 全自动洗衣机8\\10kg家用波轮大容量热烘干迷你甩干脱水机学生宿舍出租房 4.2kg智能风干+蓝光洗护【宝宝专享】,498,1000+,,,https://item.jd.com/10049521616087.html,(900+),(10+),(10+),96%
拍拍【尾货机】小天鹅 小鸭 全自动洗衣机8\\10kg家用波轮大容量热烘干迷你甩干脱水机学生宿舍出租房 7.5kg智能风干+蓝光洗护【推荐2-3人】,599,1000+,,,https://item.jd.com/10049521616090.html,(200+),0,0,99%
拍拍【尾货机】小天鹅 小鸭 全自动洗衣机8\\10kg家用波轮大容量热烘干迷你甩干脱水机学生宿舍出租房 7.5kg智能风干+蓝光洗护【推荐2-3人】,599,1000+,,,https://item.jd.com/10049521616090.html,(70+),-2,-2,97%
拍拍【尾货机】小天鹅 扬派 洗衣机全自动小型波轮健康蓝光洗智能风干家用宿舍洗脱一体机 6公斤【蓝光除菌+自动风干】,435,200+,,,https://item.jd.com/10066155620845.html,(900+),(10+),(10+),96%
拍拍【尾货机】扬子洁佳12Kg洗衣机全自动波轮大容量内筒洗衣机 10KG强力风干【六年质保 送货入户】,540,77,,,https://item.jd.com/10066472268011.html,0,0,0,100%
拍拍【尾货机】扬子洁佳12Kg洗衣机全自动波轮大容量内筒洗衣机 7.5KG强力风干【六年质保 送货入户】,461,77,,,https://item.jd.com/10066472249706.html,(6300+),(70+),(70+),96%
拍拍【尾货机】扬子洁佳12Kg洗衣机全自动波轮大容量内筒洗衣机 8.5KG智能风干【六年质保 送货入户】,513,77,,,https://item.jd.com/10066472249709.html,(100+),0,0,98%
拍拍【尾货机】扬子洁佳12Kg洗衣机全自动波轮大容量内筒洗衣机 9KG智能风干【六年质保 送货入户】,520,77,,,https://item.jd.com/10066472249710.html,(200+),-5,-5,86%
拍拍【尾货机】志高（CHIGO）洗衣机全自动波轮大容量强劲动力洗护衣物 家用出租屋宿舍酒店智能 洗脱一体 3.5KG【蓝光洗护+智能风干+强动力电机】,438,1000+,,"京东物流,免邮",https://item.jd.com/10052473480050.html,(5.1万+),(200+),(200+),98%
拍拍【尾货机】志高（CHIGO）洗衣机全自动波轮大容量强劲动力洗护衣物 家用出租屋宿舍酒店智能 洗脱一体 5.5KG【蓝光洗护+智能风干+强动力电机】,518,1000+,,"京东物流,免邮",https://item.jd.com/10052676906589.html,(14万+),(2000+),(2000+),96%
拍拍【尾货机】志高（CHIGO）洗衣机全自动波轮大容量强劲动力洗护衣物 家用出租屋宿舍酒店智能 洗脱一体 5.5KG香槟金【蓝光洗护+智能风干+强动力电机】,518,1000+,,"京东物流,免邮",https://item.jd.com/10052676906590.html,(8800+),(40+),(40+),97%
拍拍【尾货机】志高（CHIGO）洗衣机全自动波轮大容量强劲动力洗护衣物 家用出租屋宿舍酒店智能 洗脱一体 6.5KG香槟金【蓝光洗护+智能风干+强动力电机】,558,1000+,,"京东物流,免邮",https://item.jd.com/10052676906592.html,(900+),(10+),(10+),96%
拍拍【尾货机】志高（CHIGO）洗衣机全自动波轮大容量强劲动力洗护衣物 家用出租屋宿舍酒店智能 洗脱一体 7.5KG香槟金【蓝光洗护+智能风干+强动力电机】,578,1000+,,"京东物流,免邮,券99-10",https://item.jd.com/10052676906594.html,(100+),0,0,99%
拍拍【尾货机】志高（CHIGO）洗衣机全自动波轮大容量强劲动力洗护衣物 家用出租屋宿舍酒店智能 洗脱一体 8KG【蓝光洗护+智能风干+强动力电机】,598,1000+,,"京东物流,免邮",https://item.jd.com/10052676906595.html,(4400+),(30+),(30+),98%
拍拍奥克斯（AUX）洗脱15公斤大容量半自动洗衣机家用宿舍双桶双缸出租房小型 洗+脱共5公斤,336,100+,,,https://item.jd.com/10049509342406.html,(1700+),(10+),(10+),98%
拍拍二手滚筒洗衣机6kg以下一线品牌送货到家包安装详询客服 5-5.9KG特价滚筒,699,200+,,,https://item.jd.com/10023253282325.html,(14万+),(2000+),(2000+),96%
拍拍二手洗衣机5-5.9kg滚筒洗衣机一线大牌包邮到家整机质保 美的5-5.9kg滚筒,699,72,,,https://item.jd.com/10059524025167.html,-2,0,0,100%
拍拍海尔奥克斯（AUX）波轮洗衣机全自动 小型家用洗脱一体风干迷你 宿舍租房大容量 一键脱水带甩干 42 仿生手洗+强力去污 1人使用 母婴款,399,29,,,https://item.jd.com/10064225804764.html,(2400+),(20+),(20+),94%
拍拍家用全自动洗衣机5.9kg以下多品多规格可选送货到家 美的6公斤以下波轮洗衣机,399,100+,,,https://item.jd.com/10060251058118.html,0,0,0,100%
拍拍家用全自动洗衣机5.9kg以下多品多规格可选送货到家 小天鹅6公斤以下波轮,399,100+,,,https://item.jd.com/10029153293260.html,(1万+),(200+),(200+),93%
拍拍家用全自动洗衣机5.9kg以下多品多规格可选送货到家 小天鹅6公斤以下波轮,399,100+,,免邮,https://item.jd.com/10029153293260.html,(10万+),(800+),(800+),97%
拍拍小天鹅10公斤变频波轮洗衣机全自动水魔方防缠绕银离子除菌家用宿舍洗脱一体机尾货机TB100S87 4公斤:专业洗鞋机+不能洗衣,329,19,,赠,https://item.jd.com/10060610253733.html,(118万+),(7500+),(7500+),98%
拍拍小天鹅洗衣机10公斤kg全自动家用变频滚筒洗脱一体机家用大容量尾货机 TG100V196WIDY 7.5公斤:专业脱水机+不能洗衣,229,100+,,"免邮,赠",https://item.jd.com/10060908137689.html,(200+),-5,-5,86%
拍拍小天鹅洗衣机8公斤 波轮全自动 健康免清洗 除螨洗 一键脱水 品质电机 TB80V23H 【样品机】,859,83,,赠,https://item.jd.com/10034639735713.html,(1700+),(10+),(10+),98%
拍拍一线品牌二手滚筒洗衣机5-5.9kg容量标准租房家用洗衣机多品牌可选 6kg以下滚筒可供2-3人使用,699,500+,,,https://item.jd.com/10024187703698.html,-9,0,0,100%
全自动洗衣机10公斤大容量租房宿舍洗烘一体小型波轮智能热烘干丁天鹅 8.2KG蓝光+强力风干咖啡加厚款【10年联保】,668,1万+,,,https://item.jd.com/10056802624348.html,(1300+),(40+),(40+),88%
全自动洗衣机家用10公斤大容量智能蓝光波轮风干出租房洗衣机扬派 6公斤蓝光纳米健康洗/智能强力风干,370,200+,,,https://item.jd.com/10061658555539.html,(100+),-4,-4,95%
全自动洗衣机洗烘一体 大容量 智能波轮洗脱一体机 预约定时 蓝光除螨 带风干功能家用租房宿 6公斤公斤蓝光纳米健康洗/智能强力风干,370,68,,,https://item.jd.com/10058843713962.html,(30+),-1,-1,78%
全自动洗衣机洗烘一体 大容量 智能波轮洗脱一体机 预约定时 蓝光除螨 带风干功能家用租房宿舍YANG 6公斤公斤蓝光纳米健康洗/智能强力风干,370,66,,,https://item.jd.com/10065290752753.html,(30+),0,0,94%
全自动洗衣机洗烘一体 大容量 智能波轮洗脱一体机 预约定时 蓝光除螨 带风干功能家用租房宿舍YANG 6公斤公斤蓝光纳米健康洗/智能强力风干,370,66,,新品,https://item.jd.com/10065290752753.html,(30+),0,0,94%
荣事达(Royalstar) 洗衣机 6.5公斤全自动租房宿舍家用波轮小洗衣机 以旧换新 透明灰ERVP191013T,599,20万+,,自营,https://item.jd.com/100014962774.html,(5.4万+),(600+),(600+),97%
荣事达（Royalstar）全自动波轮洗衣机家用租房节能大容量一键脱水蓝光 7.0KG 加厚冲销量款,508,5万+,,"京东物流,每满508-10",https://item.jd.com/72253356401.html,(1.5万+),(300+),(300+),94%
荣事达（Royalstar）洗衣机 8公斤全自动波轮家用脱水机甩干机宿舍租房洗衣机 以旧换新 透明灰 ERVP192016T,678,20万+,,自营,https://item.jd.com/100014524372.html,(5.4万+),(600+),(600+),97%
荣事达（Royalstar）洗衣机10公斤全自动波轮大容量家用脱水机宿舍租房可预约洗衣机 以旧换新浅灰ERVP192020T,749,20万+,,自营,https://item.jd.com/100015688572.html,(5.4万+),(600+),(600+),97%
荣事达（Royalstar）洗衣机半自动家用大容量双桶双缸波轮洗衣机脱水甩干双筒 半自动 8公斤 XPB80-957PHR,408,2万+,,"免邮,券408-10",https://item.jd.com/67102192857.html,(6600+),(100+),(100+),95%
上海牌8公斤半自动洗衣机大容量家用双缸双桶波轮租房宿舍小型脱水甩干 8公斤【洗涤8KG+脱水6KG+晒图奖励10R】,348,5万+,,赠,https://item.jd.com/12189500099.html,(2.9万+),(200+),(200+),98%
申花（SHENHUA）13KG双缸双桶洗衣机半自动大容量家用商用脱水甩干机强劲动力洗大件XPB130-100S蓝,498,1000+,,"自营,满300-10",https://item.jd.com/100048395505.html,(200+),-2,-2,97%
申花（SHENHUA）8.5KG 双缸双桶洗衣机半自动大容量家用商脱水甩干机 强劲动力洗大件XPB85-8168S 蓝,378,1000+,,"自营,满300-10",https://item.jd.com/100048395523.html,(200+),-2,-2,97%
申花（SHENHUA）洗衣机全自动波轮家用小型出租房宿舍蓝光健康洗护智能风干洗烘一体XQB100-8189热烘干,688,500+,,"自营,满300-10",https://item.jd.com/100045533199.html,(600+),-3,-3,99%
申花（SHENHUA）洗衣机全自动波轮家用小型出租房宿舍蓝光健康洗护智能风干洗脱一体 XQB90-8189玻璃,588,500+,,"自营,满300-10",https://item.jd.com/100045533225.html,(600+),-3,-3,99%
申花（SHENHUA）洗衣机全自动波轮家用小型出租房宿舍蓝光健康洗护智能风干洗脱一体XQB60-2010咖啡金,418,5000+,,"自营,秒杀,满300-10",https://item.jd.com/100040018579.html,(2100+),(20+),(20+),95%
申花（SHENHUA）洗衣机全自动波轮家用小型出租房宿舍蓝光健康洗护智能风干洗脱一体XQB80-8188咖啡金,458,5000+,,"秒杀,满300-10",https://item.jd.com/100040015243.html,(2100+),(20+),(20+),95%
申花（SHENHUA）洗衣机全自动小型波轮 智能蓝光健康洗桶风干一键快洗 家用出租房宿舍 以旧换新 8公斤【健康蓝光洗+智能桶风干+咖啡金】,458,5万+,,"京东物流,券99-10,满99-10,赠",https://item.jd.com/71879844651.html,(1.5万+),(200+),(200+),94%
申花洗衣机半自动 大容量双缸双桶家用小型迷你波轮出租房脱水甩干机 强劲动力去污洗大件四件套 以旧换新 【10公斤 洗脱分离 好运金】,438,200+,,"满99-10,赠",https://item.jd.com/10055851548824.html,(50+),-1,-1,96%
松下 (Panasonic)【旗舰新品】滚筒洗衣机全自动10公斤大容量 BLDC变频节能轻音 快速洗 XQG100-N1MT,3199,1000+,,"自营,满2000-200",https://item.jd.com/10059090546614.html,(400+),-4,-4,98%
松下(Panasonic) 10公斤变频滚筒洗衣机 95度高温除菌 泡沫净 防缠绕 变频三维立体洗护 XQG100-E157,4298,100+,,自营,https://item.jd.com/100048262437.html,(70+),0,0,100%
松下(Panasonic) 10公斤全自动滚筒洗衣机洗烘一体一级变频除菌除螨空气洗XQG100-ND1YS,3998,72,,"自营,券3900-448",https://item.jd.com/100020849045.html,(20+),0,0,100%
