商品标题,商品价格,评论量,店铺名字,标签,商品详情页,好评数量,中评数量,差评数量,分数
小天鹅（LittleSwan）波轮洗衣机全自动 10公斤纳米银离子除菌WIFI控制 家用智能家电 新升级10kg波轮 TB100VC161B 银离子除菌,1599,1000+,,满1500-200,https://item.jd.com/10049289546881.html,(700+),-2,-2,99%
小天鹅（LittleSwan）波轮洗衣机全自动 10公斤纳米银离子除菌WIFI控制 家用智能家电 阻尼钢化玻璃门盖TB100VC161B,1599,70,,"京东物流,满1599-200",https://item.jd.com/10066087416910.html,(100+),0,0,98%
小天鹅（LittleSwan）波轮洗衣机全自动 8公斤大容量 健康免清洗 升级专业除螨 租房神器 以旧换新 TB80V23H,849,200万+,,"自营,券500-10",https://item.jd.com/100006583751.html,(92万+),(3900+),(3900+),99%
小天鹅（LittleSwan）波轮洗衣机全自动 水魔方系列 变频防缠绕 健康除菌螨 直驱 10公斤 以旧换新 TB100TEC,2199,200万+,,"自营,券500-20,每满1000-100,赠",https://item.jd.com/100043778657.html,(92万+),(3900+),(3900+),99%
小天鹅（LittleSwan）波轮洗衣机全自动 直驱变频 10公斤大容量 免清洗不脏桶 升级除螨 以旧换新 TB100V23DB,1549,200万+,,"自营,券500-20,满1500-200,赠",https://item.jd.com/100007166961.html,(92万+),(3900+),(3900+),99%
小天鹅(LittleSwan)波轮洗衣机全自动10公斤大容量除螨纳米除菌以旧换新健康免清洗京品 10KG水魔方防缠绕 TB100VT85WACLY,1899,5000+,,"自营,满1889-100",https://item.jd.com/10052397381322.html,(4400+),-8,-8,99%
小天鹅（LittleSwan）滚筒洗衣机全自动 10公斤大容量 洗涤剂自动投放 深层除菌净螨 BLDC变频TG100V196WIDY,2199,50万+,,"自营,券599-20,每满1000-100,赠",https://item.jd.com/100027794511.html,(33万+),(900+),(900+),99%
小天鹅（LittleSwan）滚筒洗衣机全自动 10公斤大容量 洗涤剂自动投放 深层除菌净螨 BLDC变频TG100V196WIDY,2199,50万+,,自营,https://item.jd.com/100027794511.html,(33万+),(900+),(900+),99%
小天鹅（LittleSwan）滚筒洗衣机全自动 10公斤家用变频超薄大容量京品家电除螨除菌婴儿服洗 TG100V23WIDY智能投放,2299,200+,,"自营,新品,每满2200-300",https://item.jd.com/10065522654684.html,(200+),0,0,100%
小天鹅（LittleSwan）滚筒洗衣机全自动 10公斤家用变频大容量智能家电彩屏除螨除菌羽绒服洗 TG100V615T,2899,1000+,,"自营,新品,每满2800-400",https://item.jd.com/10065968236766.html,(600+),0,0,99%
小天鹅（LittleSwan）滚筒洗衣机全自动 超薄全嵌【TD100S85】洗烘一体 超微净泡 国风外观 10公斤 以旧换新,6299,10万+,,"自营,券500-20,每满1000-100,赠",https://item.jd.com/100021468345.html,(8.3万+),(100+),(100+),99%
小天鹅（LittleSwan）滚筒洗衣机全自动 超薄全嵌【TD100VIC】洗烘一体 440mm机身 水氧净透 护衣柔烘 10公斤,6899,10万+,,"自营,每满1000-100,赠",https://item.jd.com/100039391969.html,(8.3万+),(100+),(100+),99%
小天鹅（LittleSwan）滚筒洗衣机全自动 超微净泡水魔方 物理去渍 智能投放 超薄10公斤 TG100V88WMUIADY5,3999,10万+,,"自营,券500-20,每满1000-100,赠",https://item.jd.com/100004218553.html,(8.3万+),(100+),(100+),99%
小天鹅（LittleSwan）滚筒洗衣机全自动 超微净泡水魔方 洗烘一体 物理去渍 超薄10公斤 TD100RFTEC-T50C,4599,10万+,,"自营,券500-20,每满1000-100,赠",https://item.jd.com/100015836890.html,(8.3万+),(100+),(100+),99%
小天鹅（LittleSwan）滚筒洗衣机全自动 超微净泡水魔方 洗烘一体 物理去渍 超薄10公斤 TD100RFTEC-T50C,4599,10万+,,"自营,券500-20,每满1000-100,赠",https://item.jd.com/100015836890.html,(100+),0,0,98%
小天鹅（LittleSwan）滚筒洗衣机全自动 家用10公斤变频 全时巡航深层除菌除螨 智能投放 WiFi智控TG100VC6,2049,1万+,,"自营,券2040-50",https://item.jd.com/100035130180.html,(6600+),-9,-9,99%
小天鹅（LittleSwan）滚筒洗衣机全自动 水魔方【TD100VC8】洗烘一体 冷水洗 1.1洗净比 超薄10公斤以旧换新,4399,20万+,,"自营,券500-20,每满1000-100,赠",https://item.jd.com/100036573783.html,(20万+),(400+),(400+),99%
小天鹅（LittleSwan）滚筒洗衣机全自动 水魔方系列 护色护形 彩屏智能投放 超薄10公斤 以旧换新TG100V87MIY,3499,20万+,,"自营,券500-20,每满1000-100,赠",https://item.jd.com/100012380329.html,(20万+),(400+),(400+),99%
小天鹅（LittleSwan）滚筒洗衣机全自动 水魔方系列 洗烘一体 护色护形 智能投放 超薄 10公斤 TD100VJ87MIT,3999,20万+,,"自营,券500-20,每满1000-100,赠",https://item.jd.com/100012380331.html,(20万+),(400+),(400+),99%
小天鹅（LittleSwan）滚筒洗衣机全自动 水魔方系列【TG100VC8】 升级冷水洗 1.1洗净比 超薄10公斤以旧换新,3799,20万+,,"自营,券500-20,每满1000-100,赠",https://item.jd.com/100036573787.html,(20万+),(400+),(400+),99%
小天鹅（LittleSwan）滚筒洗衣机全自动 水魔方小钢炮 UDC净渍 1.1洗净比 彩屏自投 超薄 10公斤 TG100UTEC,4299,20万+,,"自营,券500-20,每满1000-100,赠",https://item.jd.com/100036573785.html,(20万+),(400+),(400+),99%
小天鹅（LittleSwan）滚筒洗衣机全自动 洗烘一体 10公斤 洗涤剂自动投放 除菌净螨 BLDC变频TD100V196WIDY,3099,50万+,,"自营,券599-20,每满1000-100,赠",https://item.jd.com/100027794489.html,(100+),0,0,98%
小天鹅（LittleSwan）滚筒洗衣机全自动 洗烘一体 深层除菌螨 蒸汽速烘 10公斤 京东小家以旧换新 TD100PURE,2669,50万+,,"自营,秒杀,券599-20,满2000-400,",https://item.jd.com/100008184380.html,(33万+),(900+),(900+),99%
小天鹅（LittleSwan）滚筒洗衣机全自动 洗烘一体 深层除菌螨 蒸汽速烘 10公斤 京东小家以旧换新 TD100PURE,2669,50万+,,自营,https://item.jd.com/100008184380.html,(33万+),(900+),(900+),99%
小天鹅（LittleSwan）滚筒洗衣机全自动除菌除螨洗 10公斤洗烘一体机带烘干变频家电家用大容量 智能家电触摸屏TD100V23WDY,2699,1万+,,"自营,券2000-100,每满2600-300",https://item.jd.com/10041279650880.html,(8800+),(10+),(10+),99%
小天鹅（LittleSwan）滚筒洗衣机全自动除螨除菌婴儿服羽绒服洗 10公斤大容量变频京品可洗内衣 智能家电触摸屏TG100V23WDY,2099,2万+,,"自营,券500-30,每满2000-300",https://item.jd.com/10033751243653.html,(1.8万+),(60+),(60+),99%
小天鹅（LittleSwan）滚筒洗衣机全自动除螨除菌婴儿服羽绒服洗 10公斤大容量变频京品可洗内衣 智能家电触摸屏TG100V23WDY,2099,2万+,,"自营,券500-30,每满2000-300",https://item.jd.com/10033751243653.html,(),,,99%
小天鹅（LittleSwan）滚筒洗衣机洗烘一体全自动 水魔方防缠绕 冷水洗护色护形一级能效变频节能低噪V868,3499,1万+,,"自营,厂商配送",https://item.jd.com/100040020202.html,(3500+),(10+),(10+),98%
小天鹅（LittleSwan）滚筒洗衣机洗烘一体全自动 水魔方防缠绕 冷水洗护色护形一级能效变频节能低噪V868,3499,1万+,,"自营,赠",https://item.jd.com/100040020202.html,(3500+),(10+),(10+),98%
小天鹅（LittleSwan）迷你洗衣机全自动3KG波轮 儿童洗衣机 婴儿洗衣机内衣小型 京东小家 TB30V80MINI,899,20万+,,"自营,券500-20",https://item.jd.com/100006294169.html,(12万+),(300+),(300+),99%
小天鹅（LittleSwan）全自动洗衣机8公斤波轮大容量宿舍租房家用节能省电单脱水甩干 TB80VC123B,849,2000+,,"自营,厂商配送",https://item.jd.com/100048820825.html,(500+),-3,-3,98%
小天鹅（LittleSwan）水魔方滚筒洗衣机10公斤全自动变频 防缠绕 冷水洗护色护形TG100V868WMADY,2899,1万+,,"自营,赠",https://item.jd.com/100026202247.html,(3500+),(10+),(10+),98%
小天鹅（LittleSwan）水魔方滚筒洗衣机10公斤全自动变频 防缠绕 冷水洗护色护形TG100V868WMADY,2899,1万+,,"自营,厂商配送",https://item.jd.com/100026202247.html,(3500+),(10+),(10+),98%
小天鹅（LittleSwan）洗衣机滚筒全自动 10公斤洗烘一体机带烘干除螨大容量智能家电以旧换新 TD100VT096WDG-Y1T,2699,5万+,,"京东物流,免邮,券2000-100,",https://item.jd.com/10033578677101.html,(2.2万+),(60+),(60+),99%
小天鹅（LittleSwan）洗衣机全自动10公斤滚筒洗烘一体水魔方洗衣机 除菌一级能效 以旧换新TD100V868WMADT,3599,1万+,,"自营,券999-50",https://item.jd.com/100040020142.html,(7000+),(10+),(10+),99%
小天鹅（LittleSwan）洗衣机全自动波轮 10公斤大容量京品节能省水省电宿舍租房家用快洗除螨以旧换新 TB100V23H-1,1549,1万+,,"京东物流,秒杀,免邮,券1000-30,",https://item.jd.com/10026143031510.html,(3900+),(10+),(10+),98%
小天鹅（LittleSwan）洗衣机全自动波轮 10公斤京品家电直驱变频大容量节能省水家用脱水甩干 TB100V23DB,1499,5000+,,"自营,每满1400-150",https://item.jd.com/10044872961856.html,(2700+),(10+),(10+),98%
小天鹅（LittleSwan）洗衣机全自动波轮 10公斤水魔方防缠绕银离子除菌除螨变频智能 羽绒服洗 水魔方系列TB100VT98WADCLG-T01,2699,2000+,,"京东物流,免邮,券2000-50,",https://item.jd.com/10041452931833.html,(2400+),(10+),(10+),98%
小天鹅（LittleSwan）洗衣机全自动波轮 10公斤水魔方防缠绕银离子除菌除螨变频智能 羽绒服洗 水魔方系列TB100VT98WADCLG-T01,2699,2000+,,"京东物流,免邮,券2000-50,",https://item.jd.com/10041452931833.html,(100+),0,0,98%
小天鹅（LittleSwan）洗衣机全自动波轮 8公斤大容量京品家电宿舍租房家用节能省电翻盖脱水甩干 TB80VC123B,899,2000+,,"自营,券500-10,每满890-50",https://item.jd.com/10041584916520.html,(1000+),-4,-4,98%
小天鹅（LittleSwan）洗衣机全自动波轮 8公斤家用京品家电大容量变频脱水甩干宿舍租房翻盖 TB80V23DB,1099,1万+,,"自营,券500-20,每满1000-50",https://item.jd.com/10020854121686.html,(6300+),(50+),(50+),98%
小天鹅（LittleSwan）洗衣机全自动波轮京品家电 8公斤大容量一键脱水甩干节能省电家用租房宿舍 TB80VC123B,949,2万+,,"免邮,券500-10,满800-100",https://item.jd.com/10041392880918.html,(5900+),(50+),(50+),97%
小天鹅（LittleSwan）洗衣机全自动波轮京品家电 8公斤大容量一键脱水甩干节能省电家用租房宿舍 TB80VC123B,949,2万+,,,https://item.jd.com/10041392880918.html,(5900+),(50+),(50+),97%
小天鹅（LittleSwan）洗衣机全自动滚筒 10公斤家用大容量 纳米银离子除菌 WIFI智控 TG100VC62WADY,1849,5000+,,"自营,券499-50",https://item.jd.com/100029710860.html,(3000+),(10+),(10+),99%
小天鹅（LittleSwan）洗衣机全自动滚筒 10公斤洗烘一体机带烘干大容量家用变频智能京品家电 TD100VT096WDG-Y1T,2699,5000+,,"自营,秒杀,券2000-100,",https://item.jd.com/10033747337084.html,(2800+),-8,-8,99%
小天鹅10公斤全自动洗衣机大容量家用出租房宿舍洗脱一体智能风干 5.5KG蓝光母婴款+强力风干白色款 全国十年联保,483,100+,,,https://item.jd.com/10067749629892.html,(20+),-1,-1,85%
小天鹅促销洗衣机全自动家用租房7\/8\/10公斤大容量波轮洗衣机洗脱一体小天鹅 8.8KG【双人款】智能风干_蓝光_荐1-2人,519,0,,"满299-10,赠",https://item.jd.com/10068132400535.html,0,0,0,100%
小天鹅促销洗衣机全自动家用租房7\/8\/10公斤大容量波轮洗衣机洗脱一体小天鹅 8.8KG【双人款】智能风干_蓝光_荐1-2人,519,0,,"免邮,券199-10,满299-10,赠",https://item.jd.com/10068132400535.html,0,0,0,100%
小天鹅滚筒洗衣机10公斤全自动大容量滚筒变频洗衣机 健康除螨 消毒洗 高温桶自洁 TG100-1412DG-S1B,1799,1万+,,"自营,券999-50",https://item.jd.com/100014843433.html,(7000+),(10+),(10+),99%
小天鹅全自动洗衣机家用8公斤波轮大容量烘干出租房用洗衣机 7.5KG蓝光+风干加厚 全国10年联保,618,15,,赠,https://item.jd.com/10067917624488.html,-1,0,0,100%
小天鹅洗衣机10公斤全自动滚筒,1849,5000+,,"自营,厂商配送",https://item.jd.com/100029710860.html,(3000+),(10+),(10+),99%
小天鹅洗衣机全自动 10公斤变频滚筒 全自动洗衣机 大容量家用 纳米银离子除菌高温桶自洁,1849,500+,,"自营,厂商配送",https://item.jd.com/100018390575.html,(300+),-2,-2,99%
小天鹅洗衣机全自动10公斤波轮家用出租房蓝光大容量 10kg高温热烘干+强力电机+智能洗护,849,500+,,,https://item.jd.com/10062939909670.html,(80+),-6,-6,71%
小天鹅洗衣机全自动波轮10公斤大容量小型宿舍出租房家用衣水混合 5.6KG蓝光母婴款+强力风干白色款 全国十年联保,468,11,,赠,https://item.jd.com/10067998426594.html,-6,0,0,60%
小天鹅洗衣机全自动洗烘一体10公斤变频滚筒洗衣机银离子除菌祛味空气洗烘干一级能效自营,2299,2000+,,"自营,券2398-150",https://item.jd.com/100033444617.html,(800+),-4,-4,99%
小鸭半自动洗衣机 8.5KG 双桶双缸,398,2万+,,,https://item.jd.com/10026412266666.html,(5500+),(30+),(30+),97%
小鸭洗衣机半自动小型迷你波轮 大容量宿舍租房家用 双桶双缸分区 脱水甩干老式强力去污以旧换新 【匠心推荐】8.5公斤 品质电机 透明黑,398,2万+,,"每满398-10,赠",https://item.jd.com/10026412266666.html,(5500+),(30+),(30+),97%
新飞（Frestec）5.5公斤全自动波轮洗衣机 自编程仿手搓洗 模糊控制 8程序 8水位 XQB55-1800D,569,2万+,,"自营,厂商配送",https://item.jd.com/100021995675.html,(6200+),(60+),(60+),97%
新飞（Frestec）6.5KG全自动波轮洗衣机 8程序8水位 一键快洗 一键桶风干 XQB65-1800D,599,2万+,,"自营,厂商配送",https://item.jd.com/100038122778.html,(6200+),(60+),(60+),97%
新飞（Frestec）8公斤滚筒洗衣机全自动 大容量 欧标 健康除螨洗省电节能 XQG80-1001TYD,1099,2000+,,自营,https://item.jd.com/100038122772.html,(600+),-6,-6,97%
新款50公斤洗衣机全自动洗大物大型容量工业家商用宾馆酒店医院学校40\30\15kg风干幸福久久系列 50公斤加强耐用加厚风干顶配款,2200,5000+,,赠,https://item.jd.com/10024599608321.html,(300+),-3,-3,97%
扬子洁佳洗衣机全自动10公斤波轮洗烘一体大容量租房宿舍智能家电节能省电 10kg智能风干+六年联保+送货入户【扬子洁佳】,529,1000+,,,https://item.jd.com/10064736522365.html,(200+),-10,-10,87%
扬子洁佳洗衣机全自动10公斤家用波轮大容量8kg 10公斤KG【蓝光洗护+智能风干+强动力电机】,548,1万+,,赠,https://item.jd.com/10058903286529.html,(1500+),(40+),(40+),89%
扬子洁佳洗衣机全自动波轮大容量家用宿舍租房洗脱一体 10公斤蓝光健康洗/智能强力风干【扬子.洁佳】,528,5000+,,"新品,免邮",https://item.jd.com/10065132588719.html,(500+),(20+),(20+),82%
扬子全自动洗衣机家用小型宿舍租房 一键洗脱智能遥控 蓝光洗护大容量波轮洗脱一体机 8KG智能风干+蓝光洗涤防缠绕,558,2万+,,免邮,https://item.jd.com/10025355348721.html,(6200+),(200+),(200+),90%
一能净特价双桶洗衣机15KG家用大容量半自动老式双缸波轮洗脱一体不锈钢内桶8.5公斤甩干机 15公斤洗涤钢桶 纯铜电机-孔雀金,578,2000+,,,https://item.jd.com/10048267771904.html,(600+),(20+),(20+),89%
樱花（SAKURA）全自动洗衣机波轮洗脱一体机小型家用宿舍租房 3.5KG智能风干小型款,398,2万+,,满99-10,https://item.jd.com/10035388957172.html,(4100+),(60+),(60+),94%
樱花（SAKURA）全自动洗衣机波轮洗脱一体机小型家用宿舍租房 3.5KG智能风干小型款,398,2万+,,"免邮,券300-30,满99-10",https://item.jd.com/10035388957172.html,(4100+),(60+),(60+),94%
樱花（SAKURA）全自动洗衣机小型家用宿舍租房大容量智能波轮洗脱一体 5.5KG强力风干宝宝款,428,2万+,,满99-10,https://item.jd.com/10021584652373.html,(1万+),(200+),(200+),93%
樱花（SAKURA）全自动洗衣机小型家用宿舍租房大容量智能波轮洗脱一体 5.5KG智能风干宝宝款,418,2万+,,满99-10,https://item.jd.com/10021584652372.html,(1万+),(200+),(200+),93%
樱花（SAKURA）全自动洗衣机小型家用宿舍租房大容量智能波轮洗脱一体 7.5KG智能风干蓝光款,498,2万+,,满99-10,https://item.jd.com/10021584652376.html,(1万+),(200+),(200+),93%
樱花（SAKURA）全自动洗衣机小型家用宿舍租房大容量智能风干波轮洗脱一体 3.5KG标准款,398,1000+,,,https://item.jd.com/10060061594089.html,(800+),-5,-5,97%
樱花（SAKURA）全自动洗衣机小型家用宿舍租房大容量智能风干波轮洗脱一体 5.5KG标准款,428,1000+,,满99-10,https://item.jd.com/10060061594090.html,(800+),-5,-5,97%
樱花（SAKURA）全自动洗衣机小型家用宿舍租房大容量智能风干波轮洗脱一体 5.5KG标准款,428,1000+,,"免邮,券100-20,满99-10",https://item.jd.com/10060061594090.html,(800+),-5,-5,97%
云米（VIOMI）滚筒洗衣机全自动 超薄470mm 10公斤大容量 洗烘一体机 空气洗除菌 Master以旧换新 WD10FE-B6A,2299,2万+,,"自营,券300-30,赠",https://item.jd.com/100015573050.html,(8800+),(40+),(40+),97%
云米除菌家用滚筒洗衣机全自动 Neo1S 10公斤烘干机洗烘一体机 大容量 京东小家 以旧换新WD10SA-G7A,1799,2万+,,"自营,券300-30",https://item.jd.com/100015033621.html,(9000+),(60+),(60+),97%
长虹全自动洗衣机大容量租房宿舍洗烘一体小型波轮智能热烘干 7公斤KG【蓝光洗护+智能风干+强动力电机】,499,0,,赠,https://item.jd.com/10068119888297.html,0,0,0,100%
长虹洗衣机全自动中小型迷你儿童母婴家用宿舍智能波轮洗衣机带甩干机脱水风干节能蓝光全自动 8公斤智能风干强力电机 推荐1-3人使用,578,2万+,,"京东物流,免邮",https://item.jd.com/32919143782.html,(2.1万+),(100+),(100+),98%
长虹洗衣机全自动中小型迷你儿童母婴家用宿舍智能波轮洗衣机带甩干机脱水风干节能蓝光全自动 8公斤智能风干强力电机 推荐1-3人使用,578,2万+,,"京东物流,免邮,券99-10",https://item.jd.com/32919143782.html,(2.1万+),(100+),(100+),98%
长虹洗衣机全自动中小型迷你儿童母婴家用宿舍智能波轮洗衣机带甩干机脱水风干节能蓝光全自动波轮 15公斤青咖色智能风干强劲电机 推荐4~8人使用,1398,100+,,,https://item.jd.com/10067087913096.html,(100+),0,0,100%
志高（CHIGO）3.8公斤家用全自动洗衣机母婴智能波轮洗脱一体机带风干功能XQB38-2010咖啡金,428,1万+,,"秒杀,满400-10",https://item.jd.com/100036339459.html,(6300+),(70+),(70+),96%
志高（CHIGO）5.5公斤家用全自动洗衣机租房公寓智能波轮洗脱一体机带风干功能XQB55-2010宝石灰,508,1万+,,"秒杀,满400-40",https://item.jd.com/100036339451.html,(6300+),(70+),(70+),96%
志高（CHIGO）7.5公斤家用全自动洗衣机大容量租房公寓智能波轮洗脱一体机带风干功能XQB75-8188咖啡金,568,1万+,,"自营,秒杀,满400-30",https://item.jd.com/100036742781.html,(6300+),(70+),(70+),96%
志高（CHIGO）8.2KG大容量波轮全自动洗衣机家用租房宿舍洗衣机洗脱一体定制程序 XQB82-2010宝石灰,588,1万+,,"秒杀,满400-30",https://item.jd.com/100036339463.html,(6300+),(70+),(70+),96%
志高（CHIGO）半自动波轮洗衣机大容量 宿舍租房家用商用双桶双缸 脱水甩干机 强劲动力洗大件XPB92-8168S蓝,478,1万+,,"自营,秒杀,满400-20",https://item.jd.com/100036740519.html,(6300+),(70+),(70+),96%
志高（CHIGO）波轮全自动洗衣机家用智能洗脱一体机 出租房宿舍公寓用大容量 洗烘一体 健康桶风干 【7.5KG 智能风干 蓝光洗护 咖啡金】,578,200+,,,https://item.jd.com/10054814332744.html,(40+),0,0,90%
志高（CHIGO）迷你洗衣机洗脱一体小型内衣裤洗袜子神器家用大容量宿舍母婴儿童单身半全自动 5KG普通款【省水省电省钱+强劲动力+深层洁净】,218,2万+,,,https://item.jd.com/10051810110835.html,(3.2万+),(30+),(30+),99%
志高（CHIGO）全自动洗衣机 波轮宿舍迷你小型家用 洗烘一体 智能洗脱一体机 大容量 风干 热烘干 【4.8Kg-蓝光洗护-强动力电机】,478,10万+,,"京东物流,免邮,赠",https://item.jd.com/10035707919217.html,(10万+),(800+),(800+),97%
志高（CHIGO）全自动洗衣机 波轮宿舍迷你小型家用 洗烘一体 智能洗脱一体机 大容量 风干 热烘干 【4.8Kg-蓝光洗护-强动力电机】,478,10万+,,"京东物流,免邮,券300-10,赠",https://item.jd.com/10035707919217.html,(10万+),(800+),(800+),97%
志高（CHIGO）全自动洗衣机 波轮宿舍迷你小型家用 洗烘一体 智能洗脱一体机 大容量 风干 热烘干 【7.5Kg-主销款-蓝光洗护+强动力电机】,578,10万+,,"京东物流,免邮,赠",https://item.jd.com/11523185865.html,(10万+),(800+),(800+),97%
志高（CHIGO）全自动洗衣机 大容量 智能波轮洗脱一体机 带风干功能 7.5公斤香槟金,578,48,,"自营,满300-30",https://item.jd.com/100041095273.html,(10+),-1,-1,80%
志高（CHIGO）全自动洗衣机 大容量 智能波轮洗脱一体机 带风干功能 7.5公斤香槟金,578,48,,满300-30,https://item.jd.com/100041095273.html,(10+),-1,-1,80%
志高（CHIGO）全自动洗衣机 洗烘一体 大容量 智能波轮洗脱一体机 带风干 3.5公斤【蓝光洗护+智能风干+强动力电机】,438,50万+,,"京东物流,免邮,券100-10",https://item.jd.com/69071506138.html,(14万+),(2000+),(2000+),96%
志高（CHIGO）全自动洗衣机 洗烘一体 大容量 智能波轮洗脱一体机 带风干 4.8公斤【蓝光洗护+智能风干+强动力电机】,478,50万+,,"京东物流,免邮,券598-20",https://item.jd.com/71575007892.html,(14万+),(2000+),(2000+),96%
志高（CHIGO）全自动洗衣机 洗烘一体 大容量 智能波轮洗脱一体机 带风干 5.5公斤【蓝光洗护+智能风干+强动力电机】,518,50万+,,"京东物流,免邮,券300-40",https://item.jd.com/10021826702921.html,(14万+),(2000+),(2000+),96%
志高（CHIGO）全自动洗衣机 洗烘一体 大容量 智能波轮洗脱一体机 带风干 5.5公斤香槟金【蓝光洗护+智能风干+强动力电机】,518,50万+,,"京东物流,免邮,券300-40",https://item.jd.com/71822589610.html,(14万+),(2000+),(2000+),96%
志高（CHIGO）全自动洗衣机 洗烘一体 大容量 智能波轮洗脱一体机 带风干 6.5公斤【蓝光洗护+智能风干+强力电机】,558,50万+,,"京东物流,免邮,券500-70",https://item.jd.com/31021465259.html,(14万+),(2000+),(2000+),96%
志高（CHIGO）全自动洗衣机 洗烘一体 大容量 智能波轮洗脱一体机 带风干 6.5香槟金【蓝光洗护+智能风干+强动力电机】,558,50万+,,"京东物流,免邮,券500-80",https://item.jd.com/10022185922372.html,(14万+),(2000+),(2000+),96%
志高（CHIGO）全自动洗衣机 洗烘一体 大容量 智能波轮洗脱一体机 带风干 7.5公斤【蓝光洗护+智能风干+强动力电机】,578,50万+,,"京东物流,免邮,券500-30",https://item.jd.com/57807546974.html,(14万+),(2000+),(2000+),96%
志高（CHIGO）全自动洗衣机 洗烘一体 大容量 智能波轮洗脱一体机 带风干 7.5公斤香槟金【蓝光洗护+智能风干+强动力电机】,578,50万+,,"京东物流,免邮,券500-30",https://item.jd.com/70948504869.html,(14万+),(2000+),(2000+),96%
志高（CHIGO）全自动洗衣机 洗烘一体 大容量 智能波轮洗脱一体机 带风干 8.2公斤【蓝光洗护+智能风干+强动力电机】,598,50万+,,"京东物流,免邮,券500-40",https://item.jd.com/10041101468198.html,(14万+),(2000+),(2000+),96%
志高（CHIGO）全自动洗衣机 洗烘一体 大容量 智能波轮洗脱一体机 带风干 8.5公斤【蓝光洗护+智能风干+强动力电机】,628,50万+,,"京东物流,免邮,券888-30",https://item.jd.com/63564445341.html,(100+),0,0,98%
志高（CHIGO）洗衣机 全自动波轮洗衣机小 大容量洗烘一体 热烘干 智能洗脱一体 风干桶自洁 6.5香槟金【蓝光洗护+智能风干+强动力电机】,558,2万+,,"京东物流,免邮,券400-80",https://item.jd.com/57565264049.html,(1.2万+),(200+),(200+),95%
志高（CHIGO）洗衣机 全自动波轮洗衣机小 大容量洗烘一体 热烘干 智能洗脱一体 风干桶自洁 7.5公斤香槟金【蓝光洗护+智能风干+强动力电机】,578,2万+,,"京东物流,免邮,券100-30",https://item.jd.com/23315615323.html,(1.2万+),(200+),(200+),95%
志高（CHIGO）洗衣机全自动洗衣机波轮家用小型宿舍租房智能洗脱洗衣机洗烘一体蓝光节能 8.2KG灰,598,1000+,,"自营,满500-30",https://item.jd.com/100037591215.html,(500+),-10,-10,94%
中欧SINOEURO意大利中欧40公斤超大容量半自动双桶洗衣机家用商用工厂宾馆酒店洗大件被子防水电机 35公斤咖啡【盐水平衡脱水+防水电机+喷泉波轮】,1599,2000+,,,https://item.jd.com/10042493849491.html,(2400+),0,0,99%
